,label,path
290,no_logo,test_task_logo_dataset/ea80531b-2bac-48d7-8808-5025d1b57173.jpg
291,no_logo,test_task_logo_dataset/a2fd385f-e28d-4066-8a07-9c4e0e6eafc8.jpg
292,logo,test_task_logo_dataset/15fa6941-0f1a-4bca-87eb-181532712e34.jpg
293,logo,test_task_logo_dataset/ed930602-64ed-4fa4-9773-0a524d0b00c4.jpg
294,logo,test_task_logo_dataset/a26fefd8-cdd5-47a5-9fcf-bdefae932ea7.jpg
295,no_logo,test_task_logo_dataset/27cc555c-6294-4ab0-8b7d-5c3d43618a1c.jpg
296,logo,test_task_logo_dataset/f4f6d673-b340-4b3a-ac6f-7a99ad7080d9.jpg
297,logo,test_task_logo_dataset/a11165b9-b4ad-4840-80eb-8a450fc020e5.jpg
298,no_logo,test_task_logo_dataset/37f606f3-c425-4b28-b40b-bb4610fd1469.jpg
299,logo,test_task_logo_dataset/f83b0106-1e8a-40ec-a875-5a9f497bcd07.jpg
300,logo,test_task_logo_dataset/ad070063-c2ff-4d29-8b2d-fd25482754e9.jpg
301,logo,test_task_logo_dataset/46df510b-94fc-469e-9ad1-2f659a6d2e1e.jpg
302,logo,test_task_logo_dataset/fa88db00-a601-4222-b26f-f3300db5a8e0.jpg
303,no_logo,test_task_logo_dataset/b4f8777e-f5c8-4283-8235-0d7c9abab5b4.jpg
304,no_logo,test_task_logo_dataset/55ef654b-7af7-4c6f-be3f-7383ccab2a04.jpg
305,logo,test_task_logo_dataset/fe30b328-57c9-47c5-8a8c-a4de38013ad5.jpg
306,logo,test_task_logo_dataset/b080a9f1-10d1-4c19-8746-1a89a41fd1d8.jpg
307,logo,test_task_logo_dataset/66e90762-356a-4e08-8c11-596761483d23.jpg
308,no_logo,test_task_logo_dataset/baf4c528-68ca-44ca-a30c-59d0a16a43f9.jpg
309,logo,test_task_logo_dataset/78a2a3c3-a3fa-4d34-bdde-edce5134515a.jpg
310,no_logo,test_task_logo_dataset/89a4f29f-ad34-461e-af45-643c9508479a.jpg
311,no_logo,test_task_logo_dataset/0a0b9e2d-d9f0-4876-9548-5e5f1dc621f2.jpg
312,logo,test_task_logo_dataset/118b8f79-b80d-4e6f-901c-54da8f1d842b.jpg
313,no_logo,test_task_logo_dataset/0db9ba89-e53b-46a2-8762-f5ea686ab215.jpg
314,no_logo,test_task_logo_dataset/244a15c6-3a6f-490b-ac10-952df2420fb5.jpg
315,no_logo,test_task_logo_dataset/01bec20f-3079-401e-a7e0-af6c7e5c6c58.jpg
316,no_logo,test_task_logo_dataset/427e945d-adb5-43f7-896e-47034e2cd876.jpg
317,no_logo,test_task_logo_dataset/01e06238-a546-4565-be4e-49cfac11dbb7.jpg
318,no_logo,test_task_logo_dataset/bb8d9d86-ad98-4514-8f58-9f16a9aa1d90.jpg
319,logo,test_task_logo_dataset/626a01ed-5003-4c03-9fb1-67ab1da63fac.jpg
320,no_logo,test_task_logo_dataset/2d37c0cb-41fc-4507-a8ca-6c572a36e376.jpg
321,no_logo,test_task_logo_dataset/c1f9a657-c15d-40d9-a4c8-c63d2dc44968.jpg
322,no_logo,test_task_logo_dataset/794adb52-0390-4898-81b7-3dbe118960d1.jpg
323,no_logo,test_task_logo_dataset/3b8872f3-0edb-4351-a417-894ce89ebb0f.jpg
324,no_logo,test_task_logo_dataset/c49abc93-4637-429a-ab90-cfe257d9090c.jpg
325,logo,test_task_logo_dataset/906a0f31-6e97-4bb0-8a8a-e76369ae1e06.jpg
326,no_logo,test_task_logo_dataset/925ac236-7246-42ef-8ba5-3b3ae4b81732.jpg
327,logo,test_task_logo_dataset/04a4ceb4-4b7c-4335-b698-539003964ea5.jpg
328,logo,test_task_logo_dataset/ca90fc56-d14c-4626-ac48-e472680995c6.jpg
329,no_logo,test_task_logo_dataset/03065f16-96a2-4364-b273-de69c8c2c1c7.jpg
330,no_logo,test_task_logo_dataset/4ec2b68f-f916-4f89-b4b9-bc6485feaea6.jpg
331,logo,test_task_logo_dataset/cd3827b6-36f6-452e-8332-80779d28e3e8.jpg
332,no_logo,test_task_logo_dataset/5556d019-a432-4ba9-af7d-a89d4020abdd.jpg
333,no_logo,test_task_logo_dataset/5c146538-c4dd-4809-89d7-7cb1e1db4d2a.jpg
334,no_logo,test_task_logo_dataset/d2a22354-7e84-4e80-82b7-8ac5bf654aef.jpg
335,logo,test_task_logo_dataset/8121f446-0518-44cc-a03d-fc46ee87d163.jpg
336,logo,test_task_logo_dataset/5f356c65-835c-466e-b4a7-cfb48a9c92a2.jpg
337,logo,test_task_logo_dataset/d24ff304-0593-4acd-a05c-390716ab148c.jpg
338,logo,test_task_logo_dataset/024093f0-ace4-49a9-b504-7f368de7d32c.jpg
339,no_logo,test_task_logo_dataset/6ccc59a5-ae7f-4894-bf6d-8c27bd227c7d.jpg
340,no_logo,test_task_logo_dataset/d29615c3-4277-4a31-8a8a-65332c318b8d.jpg
341,no_logo,test_task_logo_dataset/78665bba-2a3c-4b57-80f9-41350b5d4945.jpg
342,logo,test_task_logo_dataset/7b844a4a-4f68-45eb-a2ce-542cf2d0f600.jpg
343,logo,test_task_logo_dataset/dc2e1fab-77e1-456c-b4c4-f902940ceb93.jpg
344,no_logo,test_task_logo_dataset/238068a4-c37b-40fc-a515-6f8c236f9226.jpg
345,no_logo,test_task_logo_dataset/7f0c786c-1080-47a4-bd4b-6a8b925b7934.jpg
346,logo,test_task_logo_dataset/df015a17-1531-42e3-b1f0-6e4bddead4a1.jpg
347,no_logo,test_task_logo_dataset/917708df-4089-400e-ae32-794fa2f9e1c1.jpg
348,no_logo,test_task_logo_dataset/8e6e13d1-83d9-4ead-a5f6-ec1882bcf8a0.jpg
349,logo,test_task_logo_dataset/e6a67691-ddb3-48ac-b76e-eac7b71cd4c9.jpg
350,no_logo,test_task_logo_dataset/08099869-d053-43c1-870c-79d6122d51f0.jpg
351,logo,test_task_logo_dataset/9af863e4-94d5-4b1e-b773-deace9829a4e.jpg
352,no_logo,test_task_logo_dataset/e640ebe1-5afb-4674-86b2-fd010979db0c.jpg
353,no_logo,test_task_logo_dataset/60797355-c108-43ec-9aaa-0bf7a91232b4.jpg
354,no_logo,test_task_logo_dataset/9ec019f5-6f74-4ee9-ad64-d952df631d66.jpg
355,no_logo,test_task_logo_dataset/eaa45ae3-d7db-419a-8fae-686bec6173af.jpg
356,logo,test_task_logo_dataset/a03d6881-2a77-4338-bd71-672a3247ae38.jpg
357,logo,test_task_logo_dataset/17bcdcd4-3efb-49e1-b859-0c5e796ffc75.jpg
358,logo,test_task_logo_dataset/ee75bc9a-1377-45b3-bae7-4e80db9d69bf.jpg
359,logo,test_task_logo_dataset/a55efefc-3358-48f1-a2fb-b121837458e7.jpg
360,logo,test_task_logo_dataset/27eff3f5-387d-4999-bbf0-1eb83dc9aef5.jpg
361,no_logo,test_task_logo_dataset/f5ed244a-f47e-46d3-8fb3-ef3d67079143.jpg
362,no_logo,test_task_logo_dataset/a0712923-b321-4552-9f8c-e79fb9ebc3d9.jpg
363,no_logo,test_task_logo_dataset/38de91df-b334-4e18-914b-fc2f18ee34a8.jpg
364,no_logo,test_task_logo_dataset/f112d23b-4e35-4b7c-ab58-1498a313d70a.jpg
365,no_logo,test_task_logo_dataset/ada18126-7830-42ec-b1a3-592b07f7440a.jpg
366,logo,test_task_logo_dataset/47e9d11a-e0a5-40d0-92ea-17d3b0c3fb7f.jpg
367,logo,test_task_logo_dataset/fabfac2d-4236-480b-ad4a-142f1ee6670c.jpg
368,no_logo,test_task_logo_dataset/b5b564db-b32a-4cf8-80d5-a4bf8d8cca5d.jpg
369,logo,test_task_logo_dataset/56e9d1f2-fbb4-44e3-b7d2-f6841e6154f8.jpg
370,logo,test_task_logo_dataset/fe701642-13e1-45b8-96bb-b15b6f1af622.jpg
371,no_logo,test_task_logo_dataset/b286ce93-5605-4d12-93f5-d644c2543a41.jpg
372,no_logo,test_task_logo_dataset/69c5ed97-21d0-45e7-8610-c0368d94e6d3.jpg
373,logo,test_task_logo_dataset/79e566b8-ca96-4d4f-ada4-18f181495133.jpg
374,no_logo,test_task_logo_dataset/90e9eaf5-93a6-45cc-9aef-d3c21c02fe40.jpg
375,no_logo,test_task_logo_dataset/0a35f99a-ecc3-4513-b898-f651dd2900b6.jpg
376,no_logo,test_task_logo_dataset/131f62c4-a436-4363-924f-84aa968c2bf0.jpg
377,logo,test_task_logo_dataset/0e63ded7-6944-4f38-a3e3-f02ecfe0ff6e.jpg
378,no_logo,test_task_logo_dataset/262ce6dd-a12f-43d3-96fd-7b67798587b2.jpg
379,no_logo,test_task_logo_dataset/1c8cdb0b-10e3-47e7-847d-10fbcb3e01a2.jpg
380,logo,test_task_logo_dataset/453f886e-706e-4166-b59c-af4651f4734d.jpg
381,logo,test_task_logo_dataset/1f17f1ae-c6f6-469b-b623-b9ec44f39f0d.jpg
382,no_logo,test_task_logo_dataset/bbaf0552-ba6c-4766-9ffe-055a0321cce3.jpg
383,no_logo,test_task_logo_dataset/638ada16-fbd7-4943-89fb-9395f4258569.jpg
384,logo,test_task_logo_dataset/2da9e5ac-41b5-447a-90af-8f2010634214.jpg
385,no_logo,test_task_logo_dataset/c2d70220-458a-4a17-98ef-41c835bbda9a.jpg
386,logo,test_task_logo_dataset/797a1f6b-0430-42bd-a979-9c191ba65b71.jpg
387,no_logo,test_task_logo_dataset/3c05d9ec-5e81-430c-8d06-371a8358fe92.jpg
388,no_logo,test_task_logo_dataset/c87a5766-53f2-4e56-a2cc-52095be72f80.jpg
389,logo,test_task_logo_dataset/931c4696-81d9-4fab-aacf-992151d24331.jpg
390,no_logo,test_task_logo_dataset/4a76002c-0ec8-452b-836f-5a18a6ead4a0.jpg
391,no_logo,test_task_logo_dataset/caa31cfb-f3f2-4ee6-b502-89593c0fddc8.jpg
392,no_logo,test_task_logo_dataset/3573d735-db4c-4c47-a858-9d4dec2d3a06.jpg
393,no_logo,test_task_logo_dataset/4f5de5bb-54ad-4310-900f-4d067a96b099.jpg
394,no_logo,test_task_logo_dataset/cddb8dda-0400-4910-98ee-383ab127af00.jpg
395,no_logo,test_task_logo_dataset/5728e450-accd-47da-99f5-4854e6ef829d.jpg
396,logo,test_task_logo_dataset/5cc6fda4-db3f-4485-8a5c-43c99e112225.jpg
397,no_logo,test_task_logo_dataset/d2ea103d-f463-43a8-8a91-67c0a7229362.jpg
398,no_logo,test_task_logo_dataset/8317cd33-2275-4f80-aa14-f69cdc635a84.jpg
399,logo,test_task_logo_dataset/05f33873-08b7-4866-bf1c-cbadeeb51de0.jpg
400,logo,test_task_logo_dataset/d35b6fc2-d3e9-4688-bb7d-bff924283714.jpg
401,logo,test_task_logo_dataset/30387e99-df91-4eb2-8389-e825288af959.jpg
402,logo,test_task_logo_dataset/6cfd606d-6aec-4525-ae8f-b0ca27bf3a71.jpg
403,logo,test_task_logo_dataset/d94331b6-36d4-4e60-9038-c53586ef95b7.jpg
404,logo,test_task_logo_dataset/80388e07-e2aa-4492-a755-aed4af74d142.jpg
405,no_logo,test_task_logo_dataset/7b3907c7-7d0d-4b19-85c4-3f9cb599a85e.jpg
406,no_logo,test_task_logo_dataset/dc40b446-915e-4513-821e-8366783c2824.jpg
407,logo,test_task_logo_dataset/319575f2-4cde-4597-a182-3fc27ce288d7.jpg
408,logo,test_task_logo_dataset/7f96149b-6930-4ff6-b647-354a8267c48d.jpg
409,no_logo,test_task_logo_dataset/df894beb-7e6e-48d7-b07f-8b6def93ff66.jpg
410,logo,test_task_logo_dataset/931267e9-51b7-4d7e-b068-bbbfd5a8d4d5.jpg
411,no_logo,test_task_logo_dataset/8e8535e0-189b-4c70-9249-994edb2ec331.jpg
412,logo,test_task_logo_dataset/e7ec1794-a709-4ceb-ae65-ece54c86ac62.jpg
413,logo,test_task_logo_dataset/8890754f-9083-47c7-95f2-36e3893bb7be.jpg
414,logo,test_task_logo_dataset/9b51b48f-27ac-44b8-839f-7e8303ad26d2.jpg
415,no_logo,test_task_logo_dataset/e898ad76-064b-43bb-9b00-f26adc051656.jpg
416,logo,test_task_logo_dataset/64047572-6131-4110-b940-008312bf353d.jpg
417,no_logo,test_task_logo_dataset/9ef44343-c41f-42cf-9b99-2c523b34a7ec.jpg
418,no_logo,test_task_logo_dataset/eaba465b-603b-4c6c-8f30-ed6c303e5476.jpg
419,logo,test_task_logo_dataset/a3ff3642-2d5b-40b6-920d-cc3551b2a142.jpg
420,no_logo,test_task_logo_dataset/18dc6383-1661-4921-b4b9-09acc7a34cdd.jpg
421,no_logo,test_task_logo_dataset/eeaffe49-462d-4e5c-9a8c-f3ec0c69039a.jpg
422,no_logo,test_task_logo_dataset/a72f8640-927e-41e7-b866-e311cfb0e53d.jpg
423,no_logo,test_task_logo_dataset/29b2f058-db9a-42d0-a046-0cd2dfcb6849.jpg
424,logo,test_task_logo_dataset/f7cb6425-e4ff-48b2-a8cb-c275d8bebab7.jpg
425,logo,test_task_logo_dataset/a3332208-a462-4f32-a2b0-cfc771284497.jpg
426,no_logo,test_task_logo_dataset/39e5ba24-255d-4d82-a475-2b1e354fb77b.jpg
427,logo,test_task_logo_dataset/f184f66d-9ff0-4310-854a-319d1b82a09e.jpg
428,no_logo,test_task_logo_dataset/adef2990-8aee-4f81-bf1b-cbe963ac4de6.jpg
429,logo,test_task_logo_dataset/48a434a4-e200-47cb-a521-aa015606d301.jpg
430,logo,test_task_logo_dataset/fae73edd-a7f1-434b-bdc3-5130cd66ca6b.jpg
431,logo,test_task_logo_dataset/b5fca21e-4ed0-4601-8dd9-3b34acad4c4d.jpg
432,no_logo,test_task_logo_dataset/57f18bd2-7658-46b5-b818-ecf8e89d2568.jpg
433,logo,test_task_logo_dataset/ff81449f-a33e-42d3-8f7f-4f9bcf24b3e7.jpg
434,no_logo,test_task_logo_dataset/b0573c27-f54c-4032-b742-26b74b1fafe1.jpg
435,logo,test_task_logo_dataset/70c02bb8-d30a-4612-91fa-7b4527742437.jpg
436,no_logo,test_task_logo_dataset/79f4515c-e9ea-4c29-a42a-593723f1a50d.jpg
437,logo,test_task_logo_dataset/91b8c25f-4bba-4382-a076-6fd566307af8.jpg
438,logo,test_task_logo_dataset/0ab5c17f-fc8e-4f2d-90a5-2b0399b0b58d.jpg
439,logo,test_task_logo_dataset/145b65be-aae9-49a7-a050-6246edbdf333.jpg
440,logo,test_task_logo_dataset/0ee03e86-0b2b-4725-98d6-ead1880d0913.jpg
441,no_logo,test_task_logo_dataset/287f360f-571e-4ea9-8893-ef62049858d9.jpg
442,logo,test_task_logo_dataset/1c415f1f-cc9d-4f35-84c7-16e37989bab7.jpg
443,no_logo,test_task_logo_dataset/470be088-0797-43d0-aa8a-6e75cf788f0d.jpg
444,no_logo,test_task_logo_dataset/1fb200a8-dffa-4efb-bce7-7ffd3569e2d5.jpg
445,no_logo,test_task_logo_dataset/bbf68bbc-7716-402c-80b6-47a684c557be.jpg
446,no_logo,test_task_logo_dataset/652cb63d-3510-477f-a54f-9ac59ce6739f.jpg
447,no_logo,test_task_logo_dataset/2dd75e38-1e87-4957-ae1b-1100ac481297.jpg
448,no_logo,test_task_logo_dataset/c3ce786e-925d-4898-bbc6-5f5d171830a0.jpg
449,no_logo,test_task_logo_dataset/805f3a2b-acb4-4558-b1ca-8837577f0fe5.jpg
450,no_logo,test_task_logo_dataset/3c39d26c-06d1-4e52-ba64-e814a723bc91.jpg
451,no_logo,test_task_logo_dataset/c184b037-bf72-440c-9279-6c95ac4ea3f9.jpg
452,logo,test_task_logo_dataset/952ece41-f479-46d7-9371-ec0c0eca0f3c.jpg
453,logo,test_task_logo_dataset/4b9a1f39-6bfa-4bf5-b593-ab1e77d20de9.jpg
454,logo,test_task_logo_dataset/caf06481-654f-4269-a938-bd46e1e876a0.jpg
455,no_logo,test_task_logo_dataset/3718c536-d018-4f79-988a-597e4ca7e3b7.jpg
456,logo,test_task_logo_dataset/4f991ec1-73a5-4873-bd83-f3407c41ef47.jpg
457,no_logo,test_task_logo_dataset/ce5f4e08-004a-4081-a223-4fc0f63d0f3a.jpg
458,no_logo,test_task_logo_dataset/5977b886-ccde-4515-8ae0-1af387783684.jpg
459,no_logo,test_task_logo_dataset/5d0d3f66-6293-47da-883d-93e3fbd3c38b.jpg
460,no_logo,test_task_logo_dataset/d3dbaf51-8e76-4bca-bf2a-d6f0a6a76e68.jpg
461,no_logo,test_task_logo_dataset/8748e8d4-258f-442e-9adb-a49f46706f63.jpg
462,no_logo,test_task_logo_dataset/6a4c2efb-9527-421e-8126-994fec018bf2.jpg
463,logo,test_task_logo_dataset/d49f7e1d-c5ab-4cd7-ae8f-1768897c2a19.jpg
464,logo,test_task_logo_dataset/33485d08-bd55-430b-b7c4-e8c30f09ee33.jpg
465,logo,test_task_logo_dataset/06da7ba2-5062-400e-aae2-7efce02b30a6.jpg
466,no_logo,test_task_logo_dataset/d768046c-0d06-46e2-b278-9bf95132970e.jpg
467,logo,test_task_logo_dataset/83215fe0-b699-4b4b-bed8-3d516f99e08f.jpg
468,no_logo,test_task_logo_dataset/7c3c19a2-9812-4aa5-929e-f4c42ba7ec06.jpg
469,no_logo,test_task_logo_dataset/dca26b5a-6c9a-4f49-8aee-58e16939f4cf.jpg
470,no_logo,test_task_logo_dataset/410625b7-f6b6-45b7-85e7-45593bd4ab9a.jpg
471,logo,test_task_logo_dataset/8a5c000e-91e5-4b20-a664-303f4ffca1e5.jpg
472,no_logo,test_task_logo_dataset/dfdb7d7d-e2be-403c-bac8-53011c2f7645.jpg
473,logo,test_task_logo_dataset/1226095e-014a-4f6f-a56c-c86ee27e72e1.jpg
474,no_logo,test_task_logo_dataset/8e929441-d491-4d31-aed0-4996d1f8914e.jpg
475,no_logo,test_task_logo_dataset/e8eaa91f-40e0-4451-ba1c-86c9898419a2.jpg
476,no_logo,test_task_logo_dataset/9356870e-5e89-474d-bfe6-26b1fd76208d.jpg
477,logo,test_task_logo_dataset/9b92912c-070d-453e-a295-785117ff1b70.jpg
478,logo,test_task_logo_dataset/e4868e32-d412-474a-96eb-64bd7ff4f2e2.jpg
479,no_logo,test_task_logo_dataset/67011077-9432-4e62-b23c-b491c0ae1491.jpg
480,logo,test_task_logo_dataset/9f300268-bb62-4579-82df-1341f3935783.jpg
481,logo,test_task_logo_dataset/eb44dd05-5818-4045-ae75-37bacac6038c.jpg
482,no_logo,test_task_logo_dataset/a5beb57e-f001-441b-99da-82844959a7d9.jpg
483,no_logo,test_task_logo_dataset/19c903e9-522b-4ddc-b326-597e802b5983.jpg
484,no_logo,test_task_logo_dataset/ef981e18-86ef-4d60-ae93-f9ffd6c93bfe.jpg
485,logo,test_task_logo_dataset/a95e326e-e009-4142-affa-595f849fe6c1.jpg
486,logo,test_task_logo_dataset/30bbc3bd-7400-450a-bca9-c923d89fd83a.jpg
487,no_logo,test_task_logo_dataset/f8af965b-810e-4e17-b39e-6d0db31fb9a7.jpg
488,no_logo,test_task_logo_dataset/aa61bfa9-db08-42ba-bdf2-4d3910996d7d.jpg
489,no_logo,test_task_logo_dataset/40bb6bac-6914-4856-ae6e-f07577e1eca7.jpg
490,logo,test_task_logo_dataset/f372ed95-780e-40ac-a9b1-e5c2877c5bc8.jpg
491,no_logo,test_task_logo_dataset/ae24109c-2783-4ea9-9ecd-086f04602d96.jpg
492,logo,test_task_logo_dataset/49d60965-6f73-4d87-82a1-dba3e6b875fd.jpg
493,logo,test_task_logo_dataset/fbb6abc2-5e3d-438b-b66b-d11358beef5a.jpg
494,no_logo,test_task_logo_dataset/b7dcc74f-51a5-4673-993b-94527ea118c5.jpg
495,no_logo,test_task_logo_dataset/059aa00f-f2b2-4cc3-b777-0c8c44f7c900.jpg
496,no_logo,test_task_logo_dataset/ffdd82ee-1dba-4ec4-a7c4-fe29826fce8b.jpg
497,logo,test_task_logo_dataset/b990aa34-f767-489c-b0ff-76b61510d1ef.jpg
498,no_logo,test_task_logo_dataset/70f90c94-65a7-4277-b81a-919c2e6b19bc.jpg
499,logo,test_task_logo_dataset/80f980b3-b449-46f4-b5ed-6b19dd7d338b.jpg
500,no_logo,test_task_logo_dataset/92bd1bf2-eff4-4ba5-9761-9c88b7444737.jpg
501,no_logo,test_task_logo_dataset/0adea19d-4444-4e79-9ded-aa094d95c08c.jpg
502,logo,test_task_logo_dataset/156d232f-87ab-4fb3-b44c-71d316231023.jpg
503,no_logo,test_task_logo_dataset/0f7062e7-c396-43df-9603-64f7091e256d.jpg
504,no_logo,test_task_logo_dataset/309b2b8d-5681-4e44-b691-a56a2c468ec4.jpg
505,logo,test_task_logo_dataset/1ccc80d7-38a5-4c73-b8e3-f589b554a001.jpg
506,logo,test_task_logo_dataset/0488be83-81ce-4501-9d3c-85f59678cad5.jpg
507,logo,test_task_logo_dataset/2a12a4c1-999b-42f6-a7b5-abd0b83cf944.jpg
508,logo,test_task_logo_dataset/bc715932-e95d-43dd-bbc2-1c113545d666.jpg
509,no_logo,test_task_logo_dataset/657dc1aa-14f7-4864-95da-7060386f3cf8.jpg
510,no_logo,test_task_logo_dataset/2e65a193-91fb-43b1-89ae-ee509db82cdf.jpg
511,no_logo,test_task_logo_dataset/c5ae5dd6-10fe-4677-8bbd-ec013096fa28.jpg
512,no_logo,test_task_logo_dataset/826b0406-b6bf-4c0a-bb4a-09859964421d.jpg
513,no_logo,test_task_logo_dataset/3c4229f4-b6f4-4c36-85b3-5204a7b5db19.jpg
514,no_logo,test_task_logo_dataset/c587fa32-dfe0-4d21-aaf2-b7fa5aabb21c.jpg
515,no_logo,test_task_logo_dataset/971c79af-d4e7-4687-a053-d45cae5eb5bb.jpg
516,logo,test_task_logo_dataset/4b467091-7d28-4150-ab44-1d95bf8caab4.jpg
517,no_logo,test_task_logo_dataset/cb941124-8bca-46bb-8f6d-8d21e3c9575e.jpg
518,no_logo,test_task_logo_dataset/3959ec75-b474-48ec-b327-9075347b9418.jpg
519,no_logo,test_task_logo_dataset/04fc8f10-2458-4a68-ad0a-bd8ded165188.jpg
520,no_logo,test_task_logo_dataset/ce6945b0-ccdc-4b00-9406-f8b205d333e0.jpg
521,logo,test_task_logo_dataset/6339e861-e8ed-4295-8377-c261a480af37.jpg
522,no_logo,test_task_logo_dataset/5d6728bb-09ca-4c14-a81e-cbc9362ff01b.jpg
523,logo,test_task_logo_dataset/d3f06b30-72ad-4b39-b405-cfe47ff71222.jpg
524,logo,test_task_logo_dataset/9176ed12-5da6-41ea-9fba-e9705fd46ddd.jpg
525,no_logo,test_task_logo_dataset/6a26c4fb-d7cb-4ae3-9300-aeacad12e391.jpg
526,no_logo,test_task_logo_dataset/d54fd99e-8ae7-4adf-9bdc-6134e00835b7.jpg
527,logo,test_task_logo_dataset/37687bb5-897d-45d8-bb39-518bf65c6513.jpg
528,no_logo,test_task_logo_dataset/6dbf5b28-b426-4463-9054-b537180b258b.jpg
529,no_logo,test_task_logo_dataset/d3017023-ae53-47b9-b47a-1f0e6d89c372.jpg
530,no_logo,test_task_logo_dataset/84722c2a-cb7b-4f65-8f9f-ebfdd6bec5e1.jpg
531,logo,test_task_logo_dataset/7ca0e85c-1480-4c22-bab2-32cacd930a17.jpg
532,no_logo,test_task_logo_dataset/dcf68c0a-cc01-4700-9759-ffa3739782dc.jpg
533,no_logo,test_task_logo_dataset/467448f4-13ad-42dd-b202-028d241ca96d.jpg
534,no_logo,test_task_logo_dataset/8a98f436-0afa-4730-9649-79adce2156b2.jpg
535,logo,test_task_logo_dataset/e0bcdc48-4596-46be-9b06-c844bad74fcc.jpg
536,no_logo,test_task_logo_dataset/1711920a-fac9-44c3-99df-bc9aa7b5d3c2.jpg
537,no_logo,test_task_logo_dataset/8eb98aa1-c2d7-446b-b5e0-6345a2852d3a.jpg
538,no_logo,test_task_logo_dataset/e9e8177d-34d2-47b7-9d47-72e2b4c42a69.jpg
539,no_logo,test_task_logo_dataset/15771694-d884-46a3-aad3-e5223300dcb4.jpg
540,logo,test_task_logo_dataset/9bae1714-b745-43a2-a235-ba8649f7c3fb.jpg
541,logo,test_task_logo_dataset/e9224fe2-48b9-4d3e-beb7-075f0a92c049.jpg
542,no_logo,test_task_logo_dataset/70478994-0d77-48c2-a048-873541d1763c.jpg
543,no_logo,test_task_logo_dataset/9fbb8a05-c275-4528-b359-dbb41606a2fe.jpg
544,logo,test_task_logo_dataset/eb727381-9465-4f76-9ee9-b59cd837b50a.jpg
545,no_logo,test_task_logo_dataset/a5ee7152-dd1a-44db-8fcc-49b6be4377e3.jpg
546,logo,test_task_logo_dataset/20ae607e-ea43-40a8-8bbd-81c8b385c851.jpg
547,logo,test_task_logo_dataset/f0b24334-8ebe-4a6b-a408-22c91b737caa.jpg
548,logo,test_task_logo_dataset/a283f637-7df3-486d-84bb-d7162b6c49e7.jpg
549,logo,test_task_logo_dataset/31d1b412-f13c-444e-9c57-5e72cf930698.jpg
550,logo,test_task_logo_dataset/f9f97866-672c-439f-b323-92e23ef4b6d9.jpg
551,no_logo,test_task_logo_dataset/aa434df8-b668-4510-9c3d-9a254a6dcf30.jpg
552,logo,test_task_logo_dataset/41a9a399-0423-48af-a530-9e5e6d42acd7.jpg
553,no_logo,test_task_logo_dataset/f0472e49-5245-4c8a-a6b6-7ce166f32c55.jpg
554,logo,test_task_logo_dataset/aeb7baab-4c54-4bca-952f-3bfb2be69b11.jpg
555,no_logo,test_task_logo_dataset/50e683e6-5ae1-42d4-b3e8-70b7baafd1d7.jpg
556,no_logo,test_task_logo_dataset/fbe9a889-1d22-4166-8b1f-34095b8bb5d7.jpg
557,logo,test_task_logo_dataset/b8a2a2ee-5a8b-404e-b762-3ee9864c2275.jpg
558,no_logo,test_task_logo_dataset/061ea797-051f-4658-96bb-fa0d6851b6ac.jpg
559,logo,test_task_logo_dataset/fffc2cd9-b0a4-410e-abb5-98649e8963db.jpg
560,no_logo,test_task_logo_dataset/b34161ac-5a5c-4497-8ed1-f56cbcc9bd59.jpg
561,no_logo,test_task_logo_dataset/71cf2041-6913-449b-9ae2-9153ca65432f.jpg
562,logo,test_task_logo_dataset/81d3b083-0950-4792-a81c-ee3a3fe45f5d.jpg
563,logo,test_task_logo_dataset/93e8d903-e3c2-4b64-a3cf-8128f666715f.jpg
564,logo,test_task_logo_dataset/0b5c243d-f4d9-47f0-83c1-868686816df3.jpg
565,no_logo,test_task_logo_dataset/166a28d6-ae69-40e3-b29d-029944182a9b.jpg
566,no_logo,test_task_logo_dataset/0f448619-5bfe-4b5f-aecc-26f7f0cce3e4.jpg
567,no_logo,test_task_logo_dataset/317b5743-9d2c-466b-b9fd-71aac558d7b4.jpg
568,logo,test_task_logo_dataset/1d1b92f5-8a9f-4089-9848-14044b73e198.jpg
569,logo,test_task_logo_dataset/512a33ae-ab17-4139-9ce9-898754f9f8f3.jpg
570,no_logo,test_task_logo_dataset/2acb07e7-6472-41d4-8e02-4cd004a98c23.jpg
571,logo,test_task_logo_dataset/bcfeba61-d071-4582-b8d2-c00a123b3715.jpg
572,no_logo,test_task_logo_dataset/670b0a5c-1daf-4b22-841d-e035c5aad739.jpg
573,no_logo,test_task_logo_dataset/2ea7ea30-0a59-413a-8def-596dc8ba8231.jpg
574,no_logo,test_task_logo_dataset/c7beda88-032d-47e5-b32e-37eaab9bae9c.jpg
575,logo,test_task_logo_dataset/0832eeee-115a-470b-8507-2d3d08a24068.jpg
576,no_logo,test_task_logo_dataset/3c786830-38bb-4534-81da-97f284c537ba.jpg
577,no_logo,test_task_logo_dataset/c844fe1a-b464-443a-8684-334878b7b582.jpg
578,no_logo,test_task_logo_dataset/982e3700-7ff2-4f57-b978-6c063f365f8e.jpg
579,no_logo,test_task_logo_dataset/4bc64018-d1c2-4fc4-b6e4-e3a65e85055e.jpg
580,logo,test_task_logo_dataset/cbdd059d-f777-472e-917a-ad69d9fe64b3.jpg
